,id_поста,text_tokens,text_length,preprocessed_comments
619,8346,каптен,1,"[('метематика алгебраист теоретик прикладный й астрофизик сумоистый вообще татами кафедра партер вставать лошара бородатый похо ду видимо ясн пн внятн кроч', 21)]"
620,8342,каптен,1,"[('', 0), ('вообще капт н м', 4), ('', 0)]"
621,8340,каптен,1,[]
622,8339,каптен,1,[]
623,8338,каптен,1,[]
624,8337,каптен,1,[]
625,8336,каптен,1,[]
626,8335,каптен,1,[]
627,8334,каптен,1,"[('баба голосистый подменить капитан америка', 5)]"
628,8303,каптен,1,[]
629,8302,ваш любимый преподаватель аниме,4,[]
630,8298,каптен,1,"[('философ', 1)]"
631,8286,каптен врываться борьба,3,"[('мем мезозой откопать', 3), ('милый девушка настоящий скинуть гипертекстовый ссылка личный страница одноклассник благодарить ответно свечка церковь ваш здоровье ставить стать точно неточно', 19)]"
632,8285,конкурс,1,[]
633,8284,конкурс,1,"[('жаль добряк', 2), ('проснуться начать вкидывать мем каптен крутой', 6)]"
634,8278,антип,1,"[('вышка понять', 2), ('тема техмех матведа актуальный', 4)]"
635,8256,,0,"[('смешно курс л тэкс', 4)]"
636,8249,,0,[]
637,8199,помыткина опрос мем балл егоров опрос мем балл поздравлять группа поддержка сергей павлович победа,14,"[('жаль поклонник помыткина мочь сделать большой весь фан база егоров', 10), ('', 0), ('победа друг', 2), ('весь победа', 2), ('мем ошибка должный рекламировать кандидатура приносить победа напрямую', 8), ('наш победа друг', 3), ('дааааааааа урааааа', 2), ('мочь', 1), ('дааааааааааа', 1), ('победа предсказать поемена майя', 4), ('михаил юриевич сделать смочь', 4), ('', 0), ('помыткина вперёд егоров', 3), ('рад победа помыткина будущее победа должный определять спам мем голос опрос', 11), ('легендарный битва завершить', 3), ('', 0), ('победа', 1), ('сюдааааа', 1), ('хороший битва история', 3), ('человек голосовать егоров свой демократия победить егоров', 7), ('фальсификация выборы откуда цифра мем', 5), ('справедливо помыткина хороший', 3), ('знать помыткина проиграть', 3), ('победаааа', 1)]"
638,8174,конкурс,1,[]
639,8173,конкурс,1,"[('помыткина', 1), ('слить', 1), ('пон барик должный победить', 4), ('антип топ', 2)]"
640,8162,помыткина,1,[]
641,8161,миллиардер плейбой помыткина,3,[]
642,8160,сказать егоров хороший помыткина,4,[]
643,8159,фаны помыткина идти голосование аэрор помыткина,6,[]
644,8154,егоров говорить безумие безумие голосование помыткина разом надежда изменение безумие впервые увидеть сказать помыткина выиграть помнить сказать хрень бум убить стать видеть везде везде глянуть болван глянуть голосовать помыткина снова снова снова снова снова думать вс измениться,37,"[('снова фэн егоров безысходность мем воровать', 6)]"
645,8153,выучить табличный интеграл помыткина,4,"[('рофл', 1)]"
646,8151,помыткина гуап наноинтеграл,3,[]
647,8150,помыткина,1,"[('база', 1)]"
648,8140,егоров,1,[]
649,8113,егоров,1,[]
650,8112,егоров,1,"[('', 0)]"
651,8110,присниться кошмар помыткина исправить ситуация,5,"[('ещё мем мшк фрэда сделать', 5)]"
652,8107,пора резина менять егоров,4,[]
653,8105,помыткина,1,"[('следующий гифка загрузить', 3)]"
654,8104,шоу хотеть стать миллионер вопрос миллион рубль подсказка допустить ошибка уйти правильный ответ оказаться буква помыткина,16,[]
655,8101,помыткина,1,"[('блчть принцип голосовать насрали весь лента знать', 7)]"
656,8099,егоров,1,"[('россия врать', 2)]"
657,8098,помыткина,1,[]
658,8094,конференция новый разработка егоров представить попыт кино,7,"[('егоров молодец победить ещ деньга заработать', 6), ('', 0), ('попыткина пыткина', 2)]"
659,8092,помыткина,1,[]
660,8089,помыткина,1,[]
661,8087,говорить егоров валита снижать оценка егоров который хотеть отчислить весь студент й,12,"[('сильно', 1)]"
662,8085,ректорат гуап подписать договор который победа присудить помыткина,8,[]
663,8081,свадьба муха отчисляться егоров,4,[]
664,8080,помыткина,1,"[('', 0)]"
665,8078,егоров,1,"[('пицца волос', 2)]"
666,8076,егоров лёгкий победа помыткин,4,"[('эхх мечта мечта', 3)]"
667,8073,помыткина,1,"[('ч м мем', 3)]"
668,8062,помыткина,1,[]
669,8052,помыткина уметь реагировать провокация,4,"[('оригинальность зашкаливать мочь угадать следующий мем', 6)]"
670,8049,студент проголосовать помыткина попасть михаил юриевич егоров,7,"[('легендарный', 1)]"
671,8047,егоров фанбаза обсуждать помыткина помыткина,5,[]
672,8043,помыткина бороться победный конец,4,[]
673,8036,помыткина,1,"[('ваш кумир', 2), ('ожидать следующий пост третий скрин фанат помыткина', 7)]"
674,8033,егоров шутить война ребята математик химия сергей твой ребята порвать часть тысяча отборный отчислить гуап вс разнести весь тема интеграл пройти час взорвать твой теорема весь твой хорошист отличник сергей качок остановиться кончать уравнение спрячь далёкий склад забыть свой интеграл чудак взять табличный интеграл рухнуть чудак взять табличный интеграл рухнуть повторить ошибка подумать будущее математика гибнуть твой молодой жь бежать твой аудитория хотеть учиться математический барахолка интеграл интеграл интеграл число воздух лабораторный практика нету весь мир делать лаба маятник вольтметр смех веселие физика егоров любить егоров твой предшественник пушкин стать считать секунда конец давно делать сергей хороший преподаватель война победа голосование сергей сергей посмотреть посмотреть сколько старание сколько жертва уничтожить говорить посмотреть предмет физика физика математик гуманитарный предмет достигнуть победа знать предмет знать формула весь планета посылать физический привет остальной лебезить выстроиться строй поклониться сидеть целый год целый год сопротивляться свой мощный знание свой миллионный армия свой мем привести аудитория мочь сделать строчить мем каждый минута получать лёгкий лайк студент егоров сидеть отчислить бояться сюда направить свой студент бояться год назад твой фанат бояться яблочко яблоня недалеко падать победить тво последний поражение наполеон проиграть ватерлоо гитлер проиграть берлинский битва проиграть хороший преподаватель аэрокосмическийор твой могила понять сергей простой математик идти аудитория обратно кафедра сверху осматривать свой пустой парта учить интеграл студент егоров принять обратно направить кабинет ещё миллион отчислить студент избрать новый хороший препод сергей получить хороший интеграл экзамен кадр смех бурный аплодисменты сергей давать шаверма пирамида вс заканчивать гуапе вс спокойно аплодисменты свет гаснуть,245,"[('сильно', 1), ('гениально', 1), ('лень читать поэтому однозначно помыткина хороший препод определяться дело слово', 10), ('хороший гениально', 2), ('наш ректор ясно русски сказать сметь решать интеграл хороший вместе отчислить студент очник заочник найти отправить комиссия вуз', 18)]"
675,8030,помыткина сда тся,3,"[('парень серь зно егоров', 4)]"
676,8024,думать помыткина называть качели накачать узнать правда егоров,8,"[('вс ребёнок делать самоотдача', 4)]"
677,8023,помыткина,1,"[('кончиться история', 2)]"
678,8021,понимать создать свой злой враг тирана помыткина отсылка понять самый мудрый,11,"[('весь фанбаза помыткина фото', 4), ('', 0)]"
679,8016,егоров,1,[]
680,8014,егоров,1,[]
681,8011,егоров,1,"[('егоров голосовать', 2)]"
682,8006,помыткина,1,[]
683,8000,егоров,1,"[('помыткинтоп', 1), ('ваш егоров знать помыткина', 4)]"
684,7994,знать далёкий помыткина,3,"[('знать далёкий егоров', 3)]"
685,7988,помыткина,1,[]
686,7983,самый ждать егоров помыткина,4,[]
687,7976,егоров лс студент,3,"[('ладный считать второй версия мем', 5)]"
688,7967,отличный картинка порадовать свой друг помыткина,6,"[('весёлый мем чело весь лента засрали', 6)]"
689,7965,одногруппник бежать голосовать помыткина,4,"[('бежать лекция знать диксон пиво акция', 6)]"
690,7957,егоров,1,"[('', 0)]"
691,7949,помыткина мочь проиграть,3,"[('', 0), ('', 0)]"
692,7935,егоров сидеть вк егоров который скидывать голосование лс,8,"[('сразу человек стараться достойно уважение', 5), ('мем хороший поставить лайк победа очевидный', 6)]"
693,7927,егоров,1,[]
694,7909,егоров,1,"[('фотка поменять', 2), ('пара егоров закончиться отчислить', 4), ('использовать комментарий дизлайк', 3)]"
695,7898,егоров,1,"[('фанат помыткина говорить мемодел егоров стараться', 6), ('ч м прикол егоров отчисление замечать отчислять балл снизить мочь', 10)]"
696,7894,хакер взломать вконтакте ускорить процесс голосование помыткина,7,"[('битва легендарный победить егоров', 4)]"
697,7887,егоров,1,"[('даа закончиться голосование победитель сразу гранд финал отправлять соперник ныне голос перепрыгнуть', 12)]"
698,7884,шиза вперёд егоров,3,"[('ахахахахахах', 1), ('', 0)]"
699,7878,егоров,1,[]
700,7873,егоров,1,"[('дамна мемодел егоров стараться', 4), ('халтура ставить егоров', 3)]"
701,7868,найти отличие отличие помыткина егоров,5,[]
702,7864,данный мем выражать уважение весь брат оружие великий битва помыткина,10,"[('', 0)]"
703,7862,детство слишком буквально понять пословица иметь сто рубль иметь сто друг егоров,12,"[('', 0)]"
704,7853,помыткина,1,"[('дядя серёжа почему', 3)]"
705,7846,лекция матана помыткина доказать победа однозначно,6,"[('ппц лента мем засрали', 4)]"
706,7837,помыткина,1,[]
707,7832,помыткина,1,"[('голосовать егоров знать помыткина', 4), ('опередить речь помыткира', 3)]"
708,7828,помыткина,1,[]
709,7818,помыткина,1,[]
710,7816,помыткина,1,[]
711,7810,помыткина,1,"[('название ролик неправильный дело восьмой чудо свет помыткина вылететь', 9)]"
712,7806,болеть весь вуз добиться помыткина,5,"[('помыткина должный потерпеть поражение', 4)]"
713,7803,помыткина,1,[]
714,7797,егоров,1,"[('участвовать никакой заегоров борьба помыткин второй', 6), ('', 0)]"
715,7793,ответочка подъехать помыткина,3,[]
716,7792,помыткина,1,"[('перчатка интегральность', 2)]"
717,7786,помыткина,1,[]
718,7782,егоров,1,"[('', 0)]"
719,7779,помыткина,1,"[('ясно накрутка', 2)]"
720,7772,помыткина знать й табличный интеграл,5,"[('честно голосовать', 2)]"
721,7767,помыткина прибыть сила интеграл,4,[]
722,7761,помыткина,1,[]
723,7752,помыткина,1,[]
724,7749,добавлять помыткина,2,[]
725,7743,помыткина,1,[]
726,7732,очередной повод аннулировать помыткина,4,[]
727,7724,помыткина,1,[]
728,7723,уважаемый поддержка сергей павлович помыткина помнить прошлогодний пост выкладывать полностью своровать мем прошлое год год придумать,16,"[('наступить творческий кризис', 3)]"
729,7719,помыткина,1,"[('фейк', 1), ('ууууа илья орлов балабол', 4)]"
730,7713,помыткина,1,[]
731,7710,компания заявить главный лицо знаменитый серия игра должный знаменитый авторитетный герой посоветоваться деканат гуап сделать однозначный выбор егоров михаил юриевич сделать свой однозначный выбор польза герой народ,27,"[('хотеть скачать игра', 3), ('отвлекать ман вр пока егоров лицо помыткина выиграть опрос', 9), ('готовый сразу донатить туда', 4)]"
732,7701,явно хватать дополнение егоров,4,"[('перейти черта', 2), ('делать помыткина ещ крутой', 4), ('', 0)]"
733,7694,помыткина,1,[]
734,7686,помыткина,1,"[('', 0)]"
735,7682,помыткина,1,"[('ахаххахахахахахха', 1)]"
736,7676,помыткина,1,"[('фанат помыткина мочь хватить старый мем постить второй', 8), ('', 0)]"
737,7673,егоров,1,[]
738,7666,помыткина,1,[]
739,7663,помыткина чувство помыткина закончить пара начать понимать,7,[]
740,7662,егоров,1,"[('голосование егоров заражать сво устройство вирус который автоматически проголосовать помыткина тратить время голосовать сразу помыткина', 15)]"
741,7659,помыткина,1,"[('очень жаль фаворит турнир вылетать', 5), ('', 0), ('проголосовать', 1)]"
742,7653,помыткинсп друг наблюдать ход ожесточённый голосование помыткина егоров,8,"[('самый эпичный видеть', 3), ('учиться уник', 2)]"
743,7647,помыткина,1,"[('туда', 1)]"
744,7643,помыткина,1,[]
745,7639,закончиться конкурс хороший преподаватель версия аэрор прикреплять актуальный таблица балл преподаватель прошлый раунд,13,[]
746,7637,егоров михаил юриевич,3,"[('помыткина', 1), ('помыткина', 1)]"
747,7630,слить кадр аниме мотив гуап егоров,6,[]
748,7629,егоров,1,[]
749,7626,егоров бывать допёс отчислить отчислить держать допёс отчислить отчислить сдавать задача держать допёс отчислить армия армия чувствовать держать рука отчислить армия учить списывать задача армия желать сдать сессия армия сниться допёс армия чувствовать держать рука свой зач ткать армия чувствовать хватать армия допёс идти армия допёс идти армия повторить допёс идти армия допёс идти армия допёс идти армия,58,[]
750,7618,егоров,1,[]
751,7613,егоров,1,[]
752,7612,помыткина,1,[]
753,7607,егоров знать победить противостояние,4,"[('знать помыткина', 2)]"
754,7604,помыткина,1,[]
755,7602,егоров,1,[]
756,7600,помыткина,1,[]
757,7598,егоров,1,[]
758,7596,помыткина,1,"[('каждый голос', 2)]"
759,7592,помыткина,1,[]
760,7585,единственный король гигачад егоров,4,"[('', 0)]"
761,7581,помыткина товарищ ленин,3,[]
762,7578,егоров,1,[]
763,7565,егоров ежедневно отчислять столько студент хватить питер москва целый месяц делать презентация день спина болеть концентрированный отчисление фокус кг конспект снять напрячь участвовать конференция уснуть работать дипломник проснуться отчислять студент классно,31,"[('хз учиться норма челик практика л', 6), ('', 0), ('хватить', 1)]"
764,7561,экзамен избежена отчисляться первый егоров,5,"[('отчисление ещё хороший шизор', 4)]"
765,7557,егоров,1,[]
766,7555,помыткина,1,[]
767,7553,помыткина,1,"[('отражение окно приблизить пруф', 4), ('первый бог', 2)]"
768,7552,егоров,1,"[('сказать твой друг отчислить', 4)]"
769,7547,помыткина,1,[]
770,7538,помыткина,1,"[('держать планка', 2)]"
771,7535,помыткина,1,"[('', 0)]"
772,7531,неанонимно егоров михаил юриевич хороший преподаватель физика самый самый харизматичный обсуждаться,11,"[('физика интеграл', 2), ('помыткина мочь делать стойка рука угол стол', 7)]"
773,7525,помыткина,1,[]
774,7520,егоров,1,[]
775,7515,помыткина вс фрейд,3,[]
776,7503,помыткина,1,[]
777,7495,егоров,1,"[('идея жириновксия умереть', 3), ('херовый идея', 2), ('помыткина', 1)]"
778,7492,помыткина голосовать помыткина,3,[]
779,7484,,0,"[('видеть помыткина мем соответствующий хэштег', 5), ('сопоставимый кринж плохой киса киса мейбить бейбить дора', 8)]"
780,7477,помыткина,1,"[('помыткина должный проиграть', 3)]"
781,7472,помыткинсп,1,[]
782,7471,помыткина,1,[]
783,7467,егоров,1,[]
784,7465,конкурс,1,"[('помыткина проиграть', 2), ('', 0), ('понять ч дело пикать егоров', 5), ('помыткина заинтегралит опыт', 3), ('помыткина отчислить', 2), ('слава михаил юриевич', 3), ('сергей павлович', 2), ('радость вернуться курс помыткина понять вышмат единственный препод который начинять любить интересоваться предмет', 13), ('весь семья егоров', 3), ('напоминать снятие профкоин случай проигрыш сергей павлович считать шутка пользователь ник георгий батайкина снять профкоин', 15), ('легендарный битва', 2), ('михаил юриевич', 2), ('егоров чемпион побеждать', 3), ('надеяться получить автомат физика', 4), ('проголосовать помыткина объявить иноагент', 4), ('слава егоров', 2), ('', 0), ('каждый год весь гуап вставать ухо проголосовать помыткина каждый егоров бахать битва бесконечный', 13)]"
785,7464,конкурс,1,"[('равный битва', 2)]"
786,7456,волковдмитрийюриевич,1,[]
787,7455,волковдмитрийюриевич,1,[]
788,7448,,0,"[('', 0), ('иванов', 1), ('делать', 1)]"
789,7447,клименко аниме стиль версия искусственный интеллект,6,[]
790,7439,,0,"[('прийти матпомощь', 2), ('профкомовский блядушник', 2), ('обычный тип передовик', 3), ('вуц', 1)]"
791,7435,волковдмитрийюриевич,1,"[('ахахахаххахах гениально', 2), ('', 0), ('сей пора носок сандалия', 4), ('', 0)]"
792,7431,сугакдмитрийвладимирович,1,"[('', 0)]"
793,7430,конкурс,1,"[('волков знак качество', 3)]"
794,7429,конкурс,1,[]
795,7416,добрый время сутки дама господин очень нравиться мем наш любимый преподаватель который делать объявлять конкурс стикер условие конкурс простой сделать мем отправить предложка тег преподаватель завершение конкурс хороший преподаватель гуап версия аэрор подсчитать лайк весь ваш мем автор тр х хороший получить абсолютно любой стикерпак количество мем который мочь присылать неограниченный весь удача победить смешный,55,"[('свой лайк репост помочь группа распространить данный конкурс', 8), ('ваш пост преподаватель тег проподавать предложка поставить время опрос преподаватель оскорбительный мем отклоняться', 13)]"
796,7409,,0,"[('', 0)]"
797,7408,тимофеевсергейсергеевич,1,[]
798,7407,конкурс,1,"[('голос андрей валериевич накидать хороший', 5), ('опасный опрос сказать', 3)]"
799,7406,конкурс,1,[]
800,7399,извинить,1,"[('попросить передать', 2), ('звук скриншот', 2)]"
801,7391,,0,"[('', 0), ('паблик кек начинать сраться', 4)]"
802,7390,конкурс,1,[]
803,7389,конкурс,1,[]
804,7385,делать актуальный таблица конкурс,4,[]
805,7382,,0,"[('знать победить помыткина', 3)]"
806,7380,,0,[]
807,7376,конкурс,1,"[('михайлов', 1), ('вадимчик викторович', 2), ('ноунейм голосовать быренький голос вадим викторович вкинуть', 7)]"
808,7375,конкурс,1,"[('отчислить', 1), ('друг', 1)]"
809,7366,,0,[]
810,7361,,0,[]
811,7360,конкурс,1,[]
812,7359,конкурс,1,"[('троицкий фора лайф', 3)]"
813,7343,,0,"[('грустно', 1), ('грустно дело', 2)]"
814,7336,сентябрьский,1,"[('чзх джамбо', 2), ('почему девчачий видеть дмитрий', 4)]"
815,7332,барик,1,[]
816,7330,конкурс,1,"[('топить барикова', 2), ('', 0), ('', 0)]"
817,7329,конкурс,1,[]
818,7326,конкурс первый день конкурс звание хороший преподаватель версия аэрор подош л конец пройти пичугин юрий александрович голубков виктор александрович юрий александрович добавлять балл лайковый мем помнить поддержка пост помогать ваш любимый преподаватель побеждать,33,[]
819,7322,егоров,1,[]
820,7312,,0,"[('поддержать', 1), ('делать', 1), ('', 0), ('мем опередить', 2)]"
821,7307,,0,"[('комната блок', 2), ('ванная комната новый блок', 4), ('пфф чел жуков вахта сидеть', 5)]"
822,7305,егоров михаил юриевич,3,[]
823,7304,помыткина вид наступать голосование,4,[]
824,7303,конкурс,1,[]
825,7302,конкурс,1,"[('очевидный победа лёгкий великий', 4)]"
826,7278,пичугин юрий александрович,3,"[('', 0), ('приблизиться ваш девушка утром мочь пилить рожок', 7), ('', 0), ('хороший', 1), ('', 0), ('краш', 1), ('балдеть наш разговор умный дядька', 5), ('', 0), ('', 0), ('няшка', 1), ('крутый преподаватель весь врать н народ', 6), ('большой подходить фото', 3)]"
827,7273,,0,"[('отчислить досрочно завершить обучение', 4), ('нужно супер тупой отчислить гуап пословица гуап отчислять сунуть цзы', 10), ('отчисление бессрочный академ', 3)]"
828,7272,конкурс,1,"[('че ебнуться состин', 3), ('весь похуй', 2)]"
829,7271,конкурс,1,[]
830,7244,уважаемый гуаповца сегодня торжественно запускать третий ежегодный конкурс хороший преподаватель гуап версия аэрор конкурс остаться рандомный создать турнирный сетка который прикреплять голосование препод длинный час победитель проходить далёкий опрос учитывать голос подписчик группа время голосование отправить предложка мем любимый преподаватель который участвовать текущий опрос вместе мем ставить тег преподаватель свой очередь мем максимально быстро выкладывать голосование заканчиваться прибавлять голос преподаватель количество лайковый мем который выложить мем оскорбительный характер публиковаться торжественный открытие конкурс завершить жд м весь завтра голосование первый пара кандидат ещ включить уведомление точно пропустить опрос,87,"[('тввтоп', 1), ('прогноз этап пичугин состин хз егоров хз хз хз акс новый каптен михайлов хз хз лавровский клименко коваленко хз этап состин егоров хз акс новый выбор сложный хз клименко коваленко этап состин акс новый каптен михайлов клименко этап состин каптен михайлов победитель каптен михайлов', 44), ('помыткина выиграть весь профкоин проверять', 5), ('легенда считать забыть', 3), ('пушкин', 1), ('пичугин вешева каптен', 3), ('почему чесноков добавить живой легенда', 5), ('пичугин хороший', 2), ('', 0), ('поляк че', 2)]"
831,7243,,0,[]
832,7201,,0,[]
833,7138,понаслышке знать понравиться конкурс звание хороший преподаватель гуап история повторяться гуапчича настать время написать комментарий свой любимый преподаватель ждать начало конкурс забывать лайкать комментарий увеличить шанс преподаватель участие конкурс напомнить прошлый год победить сергей павлович помыткина,36,"[('сергей павлович помыткина', 3), ('мария леонидович бежиашвили', 3), ('каптен герман юриевич', 3), ('сергей сергеевич тимофеев', 3), ('бог хранить тимофеев', 3), ('виктор александрович голубков', 3), ('юрий александрович пичугин тв рдо ч тко', 7), ('клименко', 1), ('лавровский', 1), ('сергей павлович помыткина навсегда наш сердце', 6), ('сергей павлович помыткина', 3), ('сергей сергеевич тимофеев', 3), ('тимофеев пушка гонка', 3), ('смирнов александр олегович', 3), ('пушкин вера павлович', 3), ('масыч татьяна леонидович', 3), ('троицкий дмитрий игоревич', 3), ('семёнов мария владиславович', 3), ('акс новый алексей владимирович', 4), ('троицкий дмитрий игоревич', 3), ('костылев андрей олегович', 3), ('сергей павлович помыткина', 3), ('сергей павлович помыткина', 3), ('аксёнов алексей владимирович согласный выходить группа', 6), ('акс новый алексей владимирович', 4), ('выиграть сергей павлович', 3), ('цихня людмила филиппович', 3), ('волков дмитрий юриевич', 3), ('помыткина топ', 2), ('розовый ольга андреевич', 3), ('сергей павлович помыткина', 3), ('кононов ольга василиевич навсегда сердце', 5), ('сергей павлович помыткина хороший', 4), ('состин', 1), ('майоров евгений евгениевич', 3), ('сергей павлович помыткина', 3), ('антип н', 2), ('сергей павлович помыткина', 3), ('лавровский наталья павлович клименко андрей валериевич', 6), ('сергей павлович помыткина', 3), ('аксёнов алексей владимирович', 3), ('сергей павлович помыткина', 3), ('костылев андрей олегович', 3), ('сергей павлович помыткина', 3), ('сергей павлович помыткина', 3), ('сергей павлович помыткина', 3), ('сергей павлович помыткина', 3), ('голубков виктор александрович', 3), ('беззатеев сергей валентинович', 3), ('борис нович старина', 3), ('егоров михаил юриевич', 3), ('новиков ю', 2), ('сергей павлович помыткина', 3), ('каптен герман юриевич', 3), ('каптен герман юриевич', 3), ('каптен герман юриевич', 3), ('каптен герман юриевич', 3), ('сергей павлович помыткина', 3), ('миклуша виктория александрович', 3), ('вешева николай александрович', 3), ('вешева николай александрович', 3), ('николай александрович вешева', 3), ('вешева николай александрович', 3), ('николай александрович вешева', 3), ('акс новый алексей владимирович', 4), ('вешева николай александрович', 3), ('помыткина поход победить', 3), ('сергей павлович помыткина', 3), ('терещенко георгий викторович', 3)]"
834,7126,,0,"[('гений сделать', 2), ('', 0), ('шедевр', 1), ('знать лола', 2), ('ещё', 1), ('', 0), ('ваш сол гудман', 3), ('жежерин', 1)]"
835,7098,хэй гуапчича аэрокосмический ор снова вновь возрождаться пепел сесиия пара радовать классный мем анекдот смешной картинка наш самый любимый вуз искать команда самый смешной креативный гуапчича считать жд м лс хороший свой мем гуап редактор стать смешный ещё мем кидать предложка,41,[]
836,7086,первак подходить первый учебный день вуз старшак курящий вход,9,"[('мем предложка кинуть год назад охуеть', 6)]"
837,7075,оксимирон выступить день знание гуап,5,[]
838,7072,,0,[]
839,7071,,0,[]
840,7069,,0,[]
841,7065,,0,"[('юхууа предложка полугодовой давность админ шалить', 6)]"
842,7059,,0,"[('пхъ', 1), ('', 0), ('выдумать история который невозможно молчать', 5), ('третий кусок пицца светлый предыдущий поэтому мем вкусный переделывать', 9)]"
843,7055,,0,"[('полиция юмор срочно', 3)]"
844,7050,,0,"[('мёмный помощь аэрокосмический', 3)]"
845,7049,,0,[]
846,7047,,0,[]
847,7046,,0,[]
848,7040,,0,[]
849,7035,,0,"[('заказать качественный помощь аэроор', 4), ('засветить сиять', 2)]"
850,7034,,0,[]
851,7031,,0,[]
852,7029,,0,"[('годный егор хороший', 3)]"
853,7026,,0,[]
854,7023,,0,[]
855,7015,владимир путин признать независимость фптить юр фак гуап,8,"[('давно пора ещ', 3), ('юр фак фптить подарить екатерина поэтому факто гуаповский территория', 9), ('путин война', 2)]"
856,7014,промокод аэрор дать скидка первый заказ,6,[]
857,6988,уйти эпоха,2,"[('жаль', 1), ('', 0), ('сделать ремонт', 2), ('', 0), ('эпоха динозавр', 2), ('', 0), ('уйти похуй', 2), ('лететь лесница', 2), ('лестница мочь глобально переделать здание являться исторически культурный наследие поэтому мочь отреставрировать приличный вид', 14), ('говорить лестница сделать мрамор который добывать поэтому возникать сложность проведение реставрация интересно выход наслать свистеть', 15), ('слава бог', 2), ('ступенька починить', 2)]"
858,6986,промокод аэрор мочь получить скидка первый заказ,7,[]
859,6984,промокод аэрор первый заказ,4,[]
860,6983,наш университет открыться сатирический издание подписываться пока упустить самый интересный студенческий жизнь гуап,13,[]
861,6980,,0,"[('время сессия', 2)]"
862,6977,промокод аэрор мочь получить скидка первый заказ,7,[]
863,6973,,0,[]
864,6970,,0,"[('кринг', 1)]"
865,6964,,0,"[('жиза', 1), ('лично слететь степуха ещё первый закрыть тройка похуй', 8)]"
866,6957,,0,"[('ступенька гастелло', 2), ('явно относиться', 2), ('', 0), ('лицо итм подписываться', 3), ('хотяб здание норма', 3), ('', 0)]"
867,6956,,0,[]
868,6955,,0,[]
869,6950,,0,"[('', 0), ('', 0), ('сессия кончиться начн тся допёс', 5)]"
870,6941,,0,"[('', 0), ('ахахах', 1), ('восхитительно', 1), ('', 0), ('смешно плакать хотеться', 3), ('', 0), ('взять академ', 2)]"
871,6940,учиться считать год исполняться наш друг политехнический университет честь событие каждый студент гуап приглаша н самый грандиозный вечеринка наступить год который начн тся февраль программа жд бар любой вкус самый зажигательный диджей мир трек который хотеться разрывать танцполый невероятный главный подарок специальный гость ещ говорить инст проходить розыгрыш актуальный цена билет посмотреть хайлайтс написать директ инстаграм жд м,58,[]
872,6934,,0,[]
873,6927,,0,"[('помнить главный лозунг списывать курить отчислить', 6), ('жизненно', 1), ('литералли', 1)]"
874,6919,,0,[]
875,6917,классика,1,"[('помочь', 1), ('корона живой', 2)]"
876,6914,,0,[]
877,6904,,0,"[('', 0), ('любой бжд', 2), ('', 0), ('', 0)]"
878,6901,,0,[]
879,6897,,0,"[('фотограмметрия привет ребёнок горный', 4)]"
880,6885,,0,"[('гениально', 1), ('', 0), ('почему грустный х й сосать невкусный', 6), ('жиза', 1), ('чувак ещ записывать клип свой репа город', 7), ('автор мем гений', 3), ('метро гуап работать', 3), ('', 0)]"
881,6881,,0,[]
882,6878,,0,[]
883,6871,,0,"[('шедевр', 1), ('понимать хотеть', 2), ('хотеть понимать понимать хотеть', 4), ('делать лаба', 2), ('делать лаба сдать', 3), ('', 0)]"
884,6866,посвящаться конец семестр куча долг,5,[]
885,6865,,0,[]
886,6861,,0,"[('электроника че', 2)]"
887,6860,,0,[]
888,6855,скидка первый заказ промокод аэрор,5,"[('понять', 1)]"
889,6842,,0,"[('сказать', 1), ('ооо видеть человек высокий культура', 5), ('осцилограф прибор', 2)]"
890,6839,конкурс подойти конец второй ежегодный конкурс звание хороший преподаватель версия аэрор поздравлять помыткина сереть павлович группа поддержка честной уверенный победа отдельно поздравлять барикова леонид николаевич коваленко иван иванович почётный второй третий место соответственно стоить расстраиваться ваш кандидат одержать победа самый главное хороший напоминать весь паблик мем друг сделать конкурс ещ интересный свой активность поддержка огромный ваш участие надеяться возникнуть маленький вопрос организация подсчёт голос свой очередь продолжить работа улучшение формат новый идея который помочь весь получить ещё большой удовольствие следующий ивент подобный формат,83,"[('почувствовать', 1), ('слава помыткина отличный препод', 4), ('почему сетка лузер', 3)]"
891,6830,,0,"[('', 0), ('пара тихомиров', 2)]"
